dUtime,dStime,dUser,dSystem,dIdle,dNice,dIowait,dIrq,dSoftirq,dSteal,dGuest,dGuest_nice,sys_usage,proc_usage
461,0,464,0,139,0,0,0,0,0,0,0,0.7694859038142621,0.7645107794361525
463,0,464,0,142,0,0,0,0,0,0,0,0.7656765676567657,0.764026402640264
465,0,464,0,142,0,0,0,0,0,0,0,0.7656765676567657,0.7673267326732673
459,1,460,0,140,0,0,0,0,0,0,0,0.7666666666666667,0.7666666666666667
464,0,465,0,141,0,0,0,0,0,0,0,0.7673267326732673,0.7656765676567657
464,0,466,1,140,0,1,0,0,0,0,0,0.7680921052631579,0.7631578947368421
464,0,464,0,140,0,0,0,0,0,0,0,0.7682119205298014,0.7682119205298014
461,0,462,0,140,0,0,0,0,0,0,0,0.7674418604651163,0.7657807308970099
464,0,466,0,140,0,0,0,0,0,0,0,0.768976897689769,0.7656765676567657
460,0,461,0,140,0,0,0,0,0,0,0,0.7670549084858569,0.7653910149750416
465,0,464,0,140,0,0,0,0,0,0,0,0.7682119205298014,0.7698675496688742
461,0,462,0,140,0,0,0,0,0,0,0,0.7674418604651163,0.7657807308970099
462,0,463,0,139,0,0,0,0,0,0,0,0.7691029900332226,0.7674418604651163
463,0,463,0,141,0,0,0,0,0,0,0,0.7665562913907285,0.7665562913907285
460,0,462,0,140,0,0,0,0,0,0,0,0.7674418604651163,0.7641196013289037
460,0,461,0,140,0,0,0,0,0,0,0,0.7670549084858569,0.7653910149750416
464,0,468,0,137,0,0,0,0,0,0,0,0.7735537190082644,0.7669421487603306
461,0,460,0,139,0,0,0,0,0,0,0,0.7679465776293823,0.7696160267111853
461,0,463,1,138,0,0,0,0,0,0,0,0.770764119601329,0.7657807308970099
460,0,459,0,140,0,0,0,0,0,0,0,0.7662771285475793,0.7679465776293823
463,0,464,0,139,0,0,0,0,0,0,0,0.7694859038142621,0.7678275290215588
459,1,460,0,141,0,0,0,0,0,0,0,0.7653910149750416,0.7653910149750416
463,0,465,0,140,0,0,0,0,0,0,0,0.768595041322314,0.7652892561983471
462,0,461,0,140,0,0,0,0,0,0,0,0.7670549084858569,0.7687188019966722
462,0,464,0,140,0,0,0,0,0,0,0,0.7682119205298014,0.7649006622516556
462,0,462,0,139,0,0,0,0,0,0,0,0.7687188019966722,0.7687188019966722
461,0,461,0,140,0,0,0,0,0,0,0,0.7670549084858569,0.7670549084858569
463,1,463,1,142,0,0,0,0,0,0,0,0.7656765676567657,0.7656765676567657
460,0,463,0,138,0,0,0,0,0,0,0,0.7703826955074875,0.7653910149750416
464,0,464,0,141,0,0,0,0,0,0,0,0.7669421487603306,0.7669421487603306
464,0,465,0,141,0,0,0,0,0,0,0,0.7673267326732673,0.7656765676567657
461,0,463,0,140,0,0,0,0,0,0,0,0.7678275290215588,0.7645107794361525
461,0,463,0,138,0,0,0,0,0,0,0,0.7703826955074875,0.7670549084858569
460,0,460,0,142,0,0,0,0,0,0,0,0.7641196013289037,0.7641196013289037
461,0,461,0,141,0,0,0,0,0,0,0,0.7657807308970099,0.7657807308970099
464,0,466,0,140,0,0,0,0,0,0,0,0.768976897689769,0.7656765676567657
460,0,461,0,140,0,0,0,0,0,0,0,0.7670549084858569,0.7653910149750416
464,0,465,0,141,0,0,0,0,0,0,0,0.7673267326732673,0.7656765676567657
461,0,461,0,140,0,0,0,0,0,0,0,0.7670549084858569,0.7670549084858569
462,0,461,0,140,0,0,0,0,0,0,0,0.7670549084858569,0.7687188019966722
461,0,463,0,139,0,0,0,0,0,0,0,0.7691029900332226,0.7657807308970099
461,0,461,0,140,0,0,0,0,0,0,0,0.7670549084858569,0.7670549084858569
463,0,465,0,138,0,0,0,0,0,0,0,0.7711442786069652,0.7678275290215588
461,0,461,0,140,0,0,0,0,0,0,0,0.7670549084858569,0.7670549084858569
462,0,463,0,139,0,0,0,0,0,0,0,0.7691029900332226,0.7674418604651163
462,0,462,0,139,0,0,0,0,0,0,0,0.7687188019966722,0.7687188019966722
464,0,464,0,140,0,0,0,0,0,0,0,0.7682119205298014,0.7682119205298014
464,0,466,0,141,0,0,0,0,0,0,0,0.7677100494233937,0.7644151565074135
462,0,464,0,138,0,0,0,0,0,0,0,0.770764119601329,0.7674418604651163
461,0,463,0,140,0,0,0,0,0,0,0,0.7678275290215588,0.7645107794361525
463,0,464,0,142,0,0,0,0,0,0,0,0.7656765676567657,0.764026402640264
461,0,462,0,139,0,0,0,0,0,0,0,0.7687188019966722,0.7670549084858569
464,0,468,0,140,0,0,0,0,0,0,0,0.7697368421052632,0.7631578947368421
461,0,461,0,140,0,0,0,0,0,0,0,0.7670549084858569,0.7670549084858569
462,0,462,0,141,0,0,0,0,0,0,0,0.7661691542288557,0.7661691542288557
463,0,464,0,139,0,0,0,0,0,0,0,0.7694859038142621,0.7678275290215588
461,0,462,1,139,0,0,0,0,0,0,0,0.7691029900332226,0.7657807308970099
463,0,463,0,142,0,0,0,0,0,0,0,0.7652892561983471,0.7652892561983471
461,0,461,0,139,0,0,0,0,0,0,0,0.7683333333333333,0.7683333333333333
461,0,462,0,137,0,0,0,0,0,0,0,0.7712854757929883,0.7696160267111853
465,0,466,0,139,0,0,0,0,0,0,0,0.7702479338842976,0.768595041322314
461,0,462,0,140,0,0,0,0,0,0,0,0.7674418604651163,0.7657807308970099
461,0,460,0,140,0,0,0,0,0,0,0,0.7666666666666667,0.7683333333333333
460,0,463,0,141,0,0,0,0,0,0,0,0.7665562913907285,0.7615894039735099
462,0,463,0,139,0,0,0,0,0,0,0,0.7691029900332226,0.7674418604651163
460,0,460,0,141,0,0,0,0,0,0,0,0.7653910149750416,0.7653910149750416
463,0,465,0,140,0,0,0,0,0,0,0,0.768595041322314,0.7652892561983471
460,0,461,0,141,0,0,0,0,0,0,0,0.7657807308970099,0.7641196013289037
461,0,464,1,138,0,0,0,0,0,0,0,0.7711442786069652,0.7645107794361525
464,0,464,0,140,0,0,0,0,0,0,0,0.7682119205298014,0.7682119205298014
462,0,463,0,139,0,0,0,0,0,0,0,0.7691029900332226,0.7674418604651163
460,0,461,0,141,0,0,0,0,0,0,0,0.7657807308970099,0.7641196013289037
464,0,465,0,140,0,0,0,0,0,0,0,0.768595041322314,0.7669421487603306
464,0,465,0,140,0,0,0,0,0,0,0,0.768595041322314,0.7669421487603306
461,0,463,1,138,0,0,0,0,0,0,0,0.770764119601329,0.7657807308970099
464,0,465,0,140,0,0,0,0,0,0,0,0.768595041322314,0.7669421487603306
462,0,463,0,137,0,0,0,0,0,0,0,0.7716666666666666,0.77
