dUtime,dStime,dUser,dSystem,dIdle,dNice,dIowait,dIrq,dSoftirq,dSteal,dGuest,dGuest_nice,sys_usage,proc_usage
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,1,0,599,0,1,0,0,0,0,0,0.0016638935108153079,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,598,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
0,0,2,0,597,0,0,0,0,0,0,0,0.00333889816360601,0
0,0,0,0,600,0,1,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
0,0,5,0,594,0,0,0,0,0,0,0,0.008347245409015025,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
0,0,0,1,600,0,0,0,0,0,0,0,0.0016638935108153079,0
0,0,2,0,597,0,0,0,0,0,0,0,0.00333889816360601,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
0,0,0,1,600,0,0,0,0,0,0,0,0.0016638935108153079,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,599,0,1,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,1,0,0,600,0,0,0,0,0,0,0,0,0.0016666666666666668
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,1,0,598,0,0,0,0,0,0,0,0.001669449081803005,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,1,0,0,0,0,0,0,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
0,0,0,0,598,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
0,0,0,0,596,0,1,0,0,0,0,0,0,0
0,0,2,0,598,0,1,0,0,0,0,0,0.0033277870216306157,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,1,0,600,0,0,0,0,0,0,0,0.0016638935108153079,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
1,0,0,0,600,0,0,0,0,0,0,0,0,0.0016666666666666668
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,1,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,28,8,534,0,17,0,0,0,0,0,0.06132879045996593,0
0,0,260,30,267,0,33,0,0,0,0,0,0.4915254237288136,0
0,0,57,1,539,0,3,0,0,0,0,0,0.09666666666666666,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
0,0,0,1,598,0,0,0,0,0,0,0,0.001669449081803005,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,1,0,598,0,0,0,0,0,0,0,0.001669449081803005,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,2,0,599,0,0,0,0,0,0,0,0.0033277870216306157,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,2,0,597,0,0,0,0,0,0,0,0.00333889816360601,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
0,1,0,0,599,0,0,0,0,0,0,0,0,0.001669449081803005
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,2,0,598,0,0,0,0,0,0,0,0.0033333333333333335,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
0,0,2,0,598,0,0,0,0,0,0,0,0.0033333333333333335,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,1,0,599,0,0,0,0,0,0,0,0.0016666666666666668,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
0,0,1,0,598,0,0,0,0,0,0,0,0.001669449081803005,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,2,0,598,0,0,0,0,0,0,0,0.0033333333333333335,0
0,0,0,0,601,0,0,0,0,0,0,0,0,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,1,0,599,0,0,0,0,0,0,0,0.0016666666666666668,0
