dUtime,dStime,dUser,dSystem,dIdle,dNice,dIowait,dIrq,dSoftirq,dSteal,dGuest,dGuest_nice,sys_usage,proc_usage
0,0,0,1,600,0,0,0,0,0,0,0,0.0016638935108153079,0
0,0,0,0,598,0,1,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,2,0,597,0,0,0,0,0,0,0,0.00333889816360601,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,1,0,0,600,0,0,0,0,0,0,0,0,0.0016666666666666668
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,2,0,598,0,0,0,0,0,0,0,0.0033333333333333335,0
0,0,0,0,599,0,1,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
0,0,0,0,598,0,0,0,0,0,0,0,0,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,1,0,599,0,0,0,0,0,0,0,0.0016666666666666668,0
0,0,0,0,598,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,1,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,1,1,0,599,0,0,0,0,0,0,0,0.0016666666666666668,0.0016666666666666668
0,0,1,0,599,0,0,0,0,0,0,0,0.0016666666666666668,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,1,0,598,0,0,0,0,0,0,0,0.001669449081803005,0
0,0,1,0,598,0,0,0,0,0,0,0,0.001669449081803005,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,2,0,598,0,0,0,0,0,0,0,0.0033333333333333335,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,1,0,598,0,0,0,0,0,0,0,0.001669449081803005,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
0,0,1,0,599,0,0,0,0,0,0,0,0.0016666666666666668,0
0,0,0,0,600,0,0,0,0,0,0,0,0,0
0,0,0,0,599,0,0,0,0,0,0,0,0,0
