dUtime,dStime,dUser,dSystem,dIdle,dNice,dIowait,dIrq,dSoftirq,dSteal,dGuest,dGuest_nice,sys_usage,proc_usage
130,0,129,0,716,0,0,0,0,0,0,0,0.15266272189349112,0.15384615384615385
130,0,129,0,716,0,2,0,0,0,0,0,0.15230224321133412,0.15348288075560804
132,0,131,179,354,91,82,0,0,0,0,0,0.47909199522102747,0.15770609318996415
132,0,136,244,256,116,99,0,0,0,0,0,0.5828437132784959,0.15511163337250294
131,0,131,129,454,54,83,0,0,0,0,0,0.3689776733254994,0.15393654524089306
129,1,128,0,715,0,0,0,0,0,0,0,0.15183867141162516,0.1542111506524318
130,0,128,0,715,0,0,0,0,0,0,0,0.15183867141162516,0.1542111506524318
130,0,130,0,715,0,0,0,0,0,0,0,0.15384615384615385,0.15384615384615385
129,0,129,0,718,0,0,0,0,0,0,0,0.15230224321133412,0.15230224321133412
130,0,129,0,716,0,0,0,0,0,0,0,0.15266272189349112,0.15384615384615385
130,0,129,0,717,0,0,0,0,0,0,0,0.1524822695035461,0.1536643026004728
130,0,129,0,717,0,0,0,0,0,0,0,0.1524822695035461,0.1536643026004728
130,0,130,0,716,0,0,0,0,0,0,0,0.1536643026004728,0.1536643026004728
130,0,130,0,716,0,0,0,0,0,0,0,0.1536643026004728,0.1536643026004728
130,0,131,0,723,0,0,0,0,0,0,0,0.15339578454332553,0.1522248243559719
129,0,129,0,717,0,0,0,0,0,0,0,0.1524822695035461,0.1524822695035461
130,0,130,0,720,0,0,0,0,0,0,0,0.15294117647058825,0.15294117647058825
130,0,130,0,715,0,0,0,0,0,0,0,0.15384615384615385,0.15384615384615385
130,0,130,0,717,0,0,0,0,0,0,0,0.15348288075560804,0.15348288075560804
129,0,132,3,712,0,0,0,0,0,0,0,0.15938606847697756,0.15230224321133412
130,0,130,0,723,0,0,0,0,0,0,0,0.15240328253223914,0.15240328253223914
130,0,130,0,717,0,0,0,0,0,0,0,0.15348288075560804,0.15348288075560804
130,0,129,0,715,0,0,0,0,0,0,0,0.1528436018957346,0.15402843601895735
129,0,129,0,717,0,0,0,0,0,0,0,0.1524822695035461,0.1524822695035461
130,0,129,1,715,0,0,0,0,0,0,0,0.15384615384615385,0.15384615384615385
130,0,130,0,716,0,0,0,0,0,0,0,0.1536643026004728,0.1536643026004728
