dUtime,dStime,dUser,dSystem,dIdle,dNice,dIowait,dIrq,dSoftirq,dSteal,dGuest,dGuest_nice,sys_usage,proc_usage
333,0,304,0,269,0,0,0,0,0,0,0,0.5305410122164049,0.581151832460733
337,0,308,0,273,0,0,0,0,0,0,0,0.5301204819277109,0.5800344234079173
338,0,309,0,273,0,0,0,0,0,0,0,0.5309278350515464,0.5807560137457045
334,0,309,0,268,0,0,0,0,0,0,0,0.5355285961871751,0.5788561525129983
331,0,303,0,269,0,0,0,0,0,0,0,0.5297202797202797,0.5786713286713286
331,0,303,0,269,0,0,0,0,0,0,0,0.5297202797202797,0.5786713286713286
335,0,306,0,269,0,0,0,0,0,0,0,0.5321739130434783,0.5826086956521739
334,0,305,0,269,0,0,0,0,0,0,0,0.5313588850174216,0.5818815331010453
337,0,307,0,272,0,0,0,0,0,0,0,0.5302245250431779,0.5820379965457686
335,0,305,0,273,0,0,0,0,0,0,0,0.527681660899654,0.5795847750865052
333,0,303,0,269,0,0,0,0,0,0,0,0.5297202797202797,0.5821678321678322
332,0,304,0,268,0,0,0,0,0,0,0,0.5314685314685315,0.5804195804195804
337,0,307,0,273,0,0,0,0,0,0,0,0.5293103448275862,0.5810344827586207
334,0,304,0,270,0,0,0,0,0,0,0,0.5296167247386759,0.5818815331010453
329,0,302,0,268,0,0,0,0,0,0,0,0.5298245614035088,0.5771929824561404
337,0,310,0,270,0,0,0,0,0,0,0,0.5344827586206896,0.5810344827586207
333,0,303,0,268,0,0,0,0,0,0,0,0.5306479859894921,0.5831873905429071
335,0,306,0,271,0,0,0,0,0,0,0,0.5303292894280762,0.5805892547660312
335,0,307,0,270,0,0,0,0,0,0,0,0.5320623916811091,0.5805892547660312
333,0,305,0,269,0,0,0,0,0,0,0,0.5313588850174216,0.5801393728222997
331,1,302,0,268,0,0,0,0,0,0,0,0.5298245614035088,0.5824561403508772
334,0,306,0,270,0,0,0,0,0,0,0,0.53125,0.5798611111111112
334,0,305,0,271,0,0,0,0,0,0,0,0.5295138888888888,0.5798611111111112
334,0,307,0,271,0,0,0,0,0,0,0,0.5311418685121108,0.5778546712802768
331,0,302,0,269,0,0,0,0,0,0,0,0.5288966725043783,0.5796847635726795
335,0,308,0,271,0,0,0,0,0,0,0,0.531951640759931,0.5785837651122625
333,0,303,0,269,0,0,0,0,0,0,0,0.5297202797202797,0.5821678321678322
333,0,307,0,268,0,0,0,0,0,0,0,0.5339130434782609,0.5791304347826087
336,0,306,0,271,0,0,0,0,0,0,0,0.5303292894280762,0.5823223570190641
335,0,306,0,271,0,0,0,0,0,0,0,0.5303292894280762,0.5805892547660312
335,0,306,0,271,0,0,0,0,0,0,0,0.5303292894280762,0.5805892547660312
334,0,306,0,269,0,0,0,0,0,0,0,0.5321739130434783,0.5808695652173913
334,0,304,0,269,0,0,0,0,0,0,0,0.5305410122164049,0.5828970331588132
332,0,303,0,268,0,0,0,0,0,0,0,0.5306479859894921,0.5814360770577933
333,0,304,0,270,0,0,0,0,0,0,0,0.5296167247386759,0.5801393728222997
335,0,309,1,271,0,0,0,0,0,0,0,0.5335628227194492,0.576592082616179
334,0,304,0,270,0,0,0,0,0,0,0,0.5296167247386759,0.5818815331010453
333,0,305,0,269,0,0,0,0,0,0,0,0.5313588850174216,0.5801393728222997
335,0,306,0,270,0,0,0,0,0,0,0,0.53125,0.5815972222222222
331,0,305,0,267,0,0,0,0,0,0,0,0.5332167832167832,0.5786713286713286
334,0,304,0,270,0,0,0,0,0,0,0,0.5296167247386759,0.5818815331010453
332,0,305,0,269,0,0,0,0,0,0,0,0.5313588850174216,0.578397212543554
336,0,307,0,271,0,0,0,0,0,0,0,0.5311418685121108,0.5813148788927336
335,0,306,0,269,0,0,0,0,0,0,0,0.5321739130434783,0.5826086956521739
336,0,307,0,273,0,0,0,0,0,0,0,0.5293103448275862,0.5793103448275863
332,0,303,0,270,0,0,0,0,0,0,0,0.5287958115183246,0.5794066317626527
336,0,308,0,270,0,0,0,0,0,0,0,0.532871972318339,0.5813148788927336
331,0,303,0,267,0,0,0,0,0,0,0,0.531578947368421,0.5807017543859649
331,0,302,0,268,0,0,0,0,0,0,0,0.5298245614035088,0.5807017543859649
337,0,307,0,272,0,0,0,0,0,0,0,0.5302245250431779,0.5820379965457686
330,0,302,0,269,0,0,0,0,0,0,0,0.5288966725043783,0.5779334500875657
335,0,307,0,269,0,0,0,0,0,0,0,0.5329861111111112,0.5815972222222222
335,0,305,0,271,0,0,0,0,0,0,0,0.5295138888888888,0.5815972222222222
334,0,305,0,271,0,0,0,0,0,0,0,0.5295138888888888,0.5798611111111112
333,0,303,0,271,0,0,0,0,0,0,0,0.5278745644599303,0.5801393728222997
334,0,306,0,268,0,1,0,0,0,0,0,0.5321739130434783,0.5808695652173913
334,0,305,0,270,0,0,0,0,0,0,0,0.5304347826086957,0.5808695652173913
335,0,305,0,270,0,0,0,0,0,0,0,0.5304347826086957,0.5826086956521739
336,0,307,0,272,0,0,0,0,0,0,0,0.5302245250431779,0.5803108808290155
333,0,304,0,268,0,0,0,0,0,0,0,0.5314685314685315,0.5821678321678322
334,0,305,0,271,0,0,0,0,0,0,0,0.5295138888888888,0.5798611111111112
337,0,311,0,272,0,0,0,0,0,0,0,0.5334476843910806,0.5780445969125214
333,0,303,0,270,0,0,0,0,0,0,0,0.5287958115183246,0.581151832460733
336,0,307,1,271,0,0,0,0,0,0,0,0.531951640759931,0.5803108808290155
335,0,307,0,272,0,0,0,0,0,0,0,0.5302245250431779,0.5785837651122625
333,0,303,0,271,0,0,0,0,0,0,0,0.5278745644599303,0.5801393728222997
331,1,301,0,268,0,0,0,0,0,0,0,0.5289982425307557,0.5834797891036907
334,0,307,0,268,0,0,0,0,0,0,0,0.5339130434782609,0.5808695652173913
337,0,308,0,272,0,0,0,0,0,0,0,0.5310344827586206,0.5810344827586207
336,0,306,0,272,0,0,0,0,0,0,0,0.5294117647058824,0.5813148788927336
336,0,309,0,271,0,0,0,0,0,0,0,0.5327586206896552,0.5793103448275863
334,0,305,0,268,0,0,0,0,0,0,0,0.5322862129144852,0.5828970331588132
