dUtime,dStime,dUser,dSystem,dIdle,dNice,dIowait,dIrq,dSoftirq,dSteal,dGuest,dGuest_nice,sys_usage,proc_usage
130,0,130,0,129,0,0,0,0,0,0,0,0.5019305019305019,0.5019305019305019
130,0,129,0,129,0,0,0,0,0,0,0,0.5,0.5038759689922481
130,1,130,0,129,0,0,0,0,0,0,0,0.5019305019305019,0.5057915057915058
130,0,130,0,129,0,0,0,0,0,0,0,0.5019305019305019,0.5019305019305019
129,0,130,0,129,0,0,0,0,0,0,0,0.5019305019305019,0.4980694980694981
130,0,130,0,129,0,0,0,0,0,0,0,0.5019305019305019,0.5019305019305019
130,0,131,0,128,0,0,0,0,0,0,0,0.5057915057915058,0.5019305019305019
129,0,129,0,129,0,0,0,0,0,0,0,0.5,0.5
130,0,130,0,129,0,0,0,0,0,0,0,0.5019305019305019,0.5019305019305019
130,0,129,0,129,0,0,0,0,0,0,0,0.5,0.5038759689922481
130,0,130,0,129,0,0,0,0,0,0,0,0.5019305019305019,0.5019305019305019
130,0,130,0,129,0,0,0,0,0,0,0,0.5019305019305019,0.5019305019305019
130,0,130,0,129,0,0,0,0,0,0,0,0.5019305019305019,0.5019305019305019
130,0,131,0,128,0,0,0,0,0,0,0,0.5057915057915058,0.5019305019305019
130,0,129,0,129,0,0,0,0,0,0,0,0.5,0.5038759689922481
130,0,130,1,126,0,2,0,0,0,0,0,0.5057915057915058,0.5019305019305019
129,0,130,0,129,0,0,0,0,0,0,0,0.5019305019305019,0.4980694980694981
130,0,129,0,129,0,0,0,0,0,0,0,0.5,0.5038759689922481
130,0,130,0,130,0,0,0,0,0,0,0,0.5,0.5
130,0,130,0,129,0,0,0,0,0,0,0,0.5019305019305019,0.5019305019305019
130,0,129,0,129,0,0,0,0,0,0,0,0.5,0.5038759689922481
130,0,131,0,127,0,0,0,0,0,0,0,0.5077519379844961,0.5038759689922481
130,0,130,0,129,0,0,0,0,0,0,0,0.5019305019305019,0.5019305019305019
129,0,130,0,130,0,0,0,0,0,0,0,0.5,0.49615384615384617
130,0,130,0,130,0,0,0,0,0,0,0,0.5,0.5
130,0,130,0,129,0,0,0,0,0,0,0,0.5019305019305019,0.5019305019305019
130,0,130,0,129,0,0,0,0,0,0,0,0.5019305019305019,0.5019305019305019
130,0,129,0,130,0,0,0,0,0,0,0,0.4980694980694981,0.5019305019305019
130,0,130,0,130,0,0,0,0,0,0,0,0.5,0.5
130,0,131,1,127,0,0,0,0,0,0,0,0.5096525096525096,0.5019305019305019
129,1,130,0,130,0,0,0,0,0,0,0,0.5,0.5
130,0,130,0,131,0,0,0,0,0,0,0,0.49808429118773945,0.49808429118773945
129,0,130,0,129,0,0,0,0,0,0,0,0.5019305019305019,0.4980694980694981
130,0,132,0,128,0,0,0,0,0,0,0,0.5076923076923077,0.5
130,0,129,0,130,0,0,0,0,0,0,0,0.4980694980694981,0.5019305019305019
130,0,130,0,129,0,0,0,0,0,0,0,0.5019305019305019,0.5019305019305019
130,0,130,0,129,0,0,0,0,0,0,0,0.5019305019305019,0.5019305019305019
129,1,129,0,130,0,0,0,0,0,0,0,0.4980694980694981,0.5019305019305019
130,0,130,0,130,0,0,0,0,0,0,0,0.5,0.5
130,0,130,0,130,0,0,0,0,0,0,0,0.5,0.5
130,0,131,0,128,0,0,0,0,0,0,0,0.5057915057915058,0.5019305019305019
130,0,129,0,130,0,0,0,0,0,0,0,0.4980694980694981,0.5019305019305019
130,0,131,1,128,0,0,0,0,0,0,0,0.5076923076923077,0.5
129,0,130,0,130,0,0,0,0,0,0,0,0.5,0.49615384615384617
130,0,130,0,130,0,1,0,0,0,0,0,0.49808429118773945,0.49808429118773945
130,0,130,0,129,0,0,0,0,0,0,0,0.5019305019305019,0.5019305019305019
130,0,130,0,130,0,0,0,0,0,0,0,0.5,0.5
130,0,131,0,128,0,0,0,0,0,0,0,0.5057915057915058,0.5019305019305019
130,0,130,0,130,0,0,0,0,0,0,0,0.5,0.5
129,0,129,0,129,0,0,0,0,0,0,0,0.5,0.5
129,0,129,0,130,0,0,0,0,0,0,0,0.4980694980694981,0.4980694980694981
130,0,130,0,129,0,0,0,0,0,0,0,0.5019305019305019,0.5019305019305019
130,0,130,0,129,0,0,0,0,0,0,0,0.5019305019305019,0.5019305019305019
130,0,130,0,129,0,0,0,0,0,0,0,0.5019305019305019,0.5019305019305019
130,0,130,0,128,0,0,0,0,0,0,0,0.5038759689922481,0.5038759689922481
130,0,130,0,130,0,0,0,0,0,0,0,0.5,0.5
130,0,131,0,128,0,0,0,0,0,0,0,0.5057915057915058,0.5019305019305019
129,0,130,0,130,0,0,0,0,0,0,0,0.5,0.49615384615384617
130,0,130,0,130,0,0,0,0,0,0,0,0.5,0.5
130,0,129,0,130,0,0,0,0,0,0,0,0.4980694980694981,0.5019305019305019
130,0,129,0,129,0,0,0,0,0,0,0,0.5,0.5038759689922481
130,0,132,0,128,0,0,0,0,0,0,0,0.5076923076923077,0.5
130,0,131,0,128,0,0,0,0,0,0,0,0.5057915057915058,0.5019305019305019
130,0,130,0,129,0,0,0,0,0,0,0,0.5019305019305019,0.5019305019305019
130,0,130,0,129,0,0,0,0,0,0,0,0.5019305019305019,0.5019305019305019
129,0,130,0,129,0,0,0,0,0,0,0,0.5019305019305019,0.4980694980694981
129,1,130,0,129,0,0,0,0,0,0,0,0.5019305019305019,0.5019305019305019
130,0,129,0,129,0,0,0,0,0,0,0,0.5,0.5038759689922481
130,0,132,0,128,0,0,0,0,0,0,0,0.5076923076923077,0.5
130,0,130,0,130,0,0,0,0,0,0,0,0.5,0.5
130,0,130,0,130,0,0,0,0,0,0,0,0.5,0.5
130,0,129,0,129,0,0,0,0,0,0,0,0.5,0.5038759689922481
130,0,130,0,129,0,0,0,0,0,0,0,0.5019305019305019,0.5019305019305019
130,0,130,0,129,0,0,0,0,0,0,0,0.5019305019305019,0.5019305019305019
130,0,130,0,129,0,0,0,0,0,0,0,0.5019305019305019,0.5019305019305019
130,0,131,0,128,0,0,0,0,0,0,0,0.5057915057915058,0.5019305019305019
129,0,130,0,129,0,0,0,0,0,0,0,0.5019305019305019,0.4980694980694981
129,0,130,0,129,0,0,0,0,0,0,0,0.5019305019305019,0.4980694980694981
130,0,130,0,129,0,0,0,0,0,0,0,0.5019305019305019,0.5019305019305019
130,0,129,0,130,0,0,0,0,0,0,0,0.4980694980694981,0.5019305019305019
129,1,130,0,129,0,0,0,0,0,0,0,0.5019305019305019,0.5019305019305019
130,0,131,0,128,0,0,0,0,0,0,0,0.5057915057915058,0.5019305019305019
130,0,131,1,128,0,0,0,0,0,0,0,0.5076923076923077,0.5
130,0,130,0,129,0,0,0,0,0,0,0,0.5019305019305019,0.5019305019305019
129,0,129,0,129,0,0,0,0,0,0,0,0.5,0.5
130,0,130,0,129,0,0,0,0,0,0,0,0.5019305019305019,0.5019305019305019
130,0,129,0,129,0,0,0,0,0,0,0,0.5,0.5038759689922481
130,0,130,0,129,0,0,0,0,0,0,0,0.5019305019305019,0.5019305019305019
130,0,134,0,125,0,0,0,0,0,0,0,0.5173745173745173,0.5019305019305019
130,0,131,0,128,0,0,0,0,0,0,0,0.5057915057915058,0.5019305019305019
130,0,130,0,129,0,0,0,0,0,0,0,0.5019305019305019,0.5019305019305019
130,0,130,1,129,0,0,0,0,0,0,0,0.5038461538461538,0.5
129,1,129,1,129,0,1,0,0,0,0,0,0.5,0.5
130,0,130,0,130,0,0,0,0,0,0,0,0.5,0.5
130,0,130,0,130,0,0,0,0,0,0,0,0.5,0.5
130,1,133,0,127,0,0,0,0,0,0,0,0.5115384615384615,0.5038461538461538
129,0,129,0,130,0,0,0,0,0,0,0,0.4980694980694981,0.4980694980694981
129,0,130,0,129,0,0,0,0,0,0,0,0.5019305019305019,0.4980694980694981
129,0,130,0,129,0,0,0,0,0,0,0,0.5019305019305019,0.4980694980694981
129,0,129,0,130,0,0,0,0,0,0,0,0.4980694980694981,0.4980694980694981
"x"
129.78,0.07,130.04,0.06,129.01,0,0.04,0,0,0,0,0,0.50202569284125,0.501064015088875
