dUtime,dStime,dUser,dSystem,dIdle,dNice,dIowait,dIrq,dSoftirq,dSteal,dGuest,dGuest_nice,sys_usage,proc_usage
129,0,130,0,292,0,0,0,0,0,0,0,0.3080568720379147,0.3056872037914692
130,0,129,0,293,0,0,0,0,0,0,0,0.3056872037914692,0.3080568720379147
129,0,129,0,292,0,0,0,0,0,0,0,0.30641330166270786,0.30641330166270786
130,0,132,0,294,0,0,0,0,0,0,0,0.30985915492957744,0.3051643192488263
130,0,129,0,292,0,0,0,0,0,0,0,0.30641330166270786,0.3087885985748218
129,0,129,0,293,0,0,0,0,0,0,0,0.3056872037914692,0.3056872037914692
130,0,130,0,292,0,0,0,0,0,0,0,0.3080568720379147,0.3080568720379147
129,0,130,1,291,0,0,0,0,0,0,0,0.3104265402843602,0.3056872037914692
130,0,134,1,287,0,0,0,0,0,0,0,0.31990521327014215,0.3080568720379147
130,0,129,0,291,0,0,0,0,0,0,0,0.30714285714285716,0.30952380952380953
130,0,130,0,294,0,0,0,0,0,0,0,0.30660377358490565,0.30660377358490565
129,0,130,0,292,0,0,0,0,0,0,0,0.3080568720379147,0.3056872037914692
130,0,129,0,294,0,0,0,0,0,0,0,0.3049645390070922,0.3073286052009456
129,0,130,0,291,0,1,0,0,0,0,0,0.3080568720379147,0.3056872037914692
130,0,130,0,290,0,0,0,0,0,0,0,0.30952380952380953,0.30952380952380953
130,0,129,0,291,0,0,0,0,0,0,0,0.30714285714285716,0.30952380952380953
129,0,129,0,290,0,0,0,0,0,0,0,0.30787589498806683,0.30787589498806683
130,0,130,0,291,0,0,0,0,0,0,0,0.3087885985748218,0.3087885985748218
137,0,130,0,307,0,0,0,0,0,0,0,0.2974828375286041,0.3135011441647597
130,0,130,0,293,0,0,0,0,0,0,0,0.3073286052009456,0.3073286052009456
129,1,129,0,291,0,0,0,0,0,0,0,0.30714285714285716,0.30952380952380953
130,0,130,0,294,0,0,0,0,0,0,0,0.30660377358490565,0.30660377358490565
130,0,129,0,293,0,0,0,0,0,0,0,0.3056872037914692,0.3080568720379147
129,0,130,0,292,0,0,0,0,0,0,0,0.3080568720379147,0.3056872037914692
130,0,130,0,291,0,0,0,0,0,0,0,0.3087885985748218,0.3087885985748218
130,0,130,0,292,0,0,0,0,0,0,0,0.3080568720379147,0.3080568720379147
130,0,129,0,292,0,0,0,0,0,0,0,0.30641330166270786,0.3087885985748218
129,0,129,0,290,0,1,0,0,0,0,0,0.30714285714285716,0.30714285714285716
130,0,129,0,292,0,0,0,0,0,0,0,0.30641330166270786,0.3087885985748218
129,0,129,0,292,0,1,0,0,0,0,0,0.3056872037914692,0.3056872037914692
130,0,130,0,292,0,0,0,0,0,0,0,0.3080568720379147,0.3080568720379147
130,0,129,0,292,0,0,0,0,0,0,0,0.30641330166270786,0.3087885985748218
"x"
129.67,0.03,129.72,0.04,291.83,0,0.12,0,0,0,0,0,0.307703545134114,0.307557353584186
