dUtime,dStime,dUser,dSystem,dIdle,dNice,dIowait,dIrq,dSoftirq,dSteal,dGuest,dGuest_nice,sys_usage,proc_usage
184,0,185,0,419,0,0,0,0,0,0,0,0.30629139072847683,0.304635761589404
184,0,184,0,416,0,0,0,0,0,0,0,0.30666666666666664,0.30666666666666664
186,0,189,0,417,0,0,0,0,0,0,0,0.3118811881188119,0.3069306930693069
187,0,186,0,419,0,0,0,0,0,0,0,0.3074380165289256,0.3090909090909091
186,0,186,0,419,0,0,0,0,0,0,0,0.3074380165289256,0.3074380165289256
188,0,189,0,427,0,0,0,0,0,0,0,0.3068181818181818,0.3051948051948052
186,0,187,1,418,0,0,0,0,0,0,0,0.3102310231023102,0.3069306930693069
185,0,185,0,416,0,0,0,0,0,0,0,0.30782029950083195,0.30782029950083195
185,0,186,0,416,0,0,0,0,0,0,0,0.3089700996677741,0.3073089700996678
185,0,186,0,416,0,0,0,0,0,0,0,0.3089700996677741,0.3073089700996678
184,0,186,0,415,0,0,0,0,0,0,0,0.30948419301164726,0.30615640599001664
188,0,189,0,426,0,0,0,0,0,0,0,0.3073170731707317,0.3056910569105691
186,0,187,0,417,0,0,0,0,0,0,0,0.30960264900662254,0.3079470198675497
187,0,186,0,418,0,0,0,0,0,0,0,0.3079470198675497,0.30960264900662254
188,0,191,0,423,0,0,0,0,0,0,0,0.31107491856677527,0.30618892508143325
186,0,186,0,417,0,0,0,0,0,0,0,0.30845771144278605,0.30845771144278605
188,0,191,0,424,0,0,0,0,0,0,0,0.3105691056910569,0.3056910569105691
186,0,185,0,418,0,0,0,0,0,0,0,0.3067993366500829,0.30845771144278605
189,0,189,0,425,0,0,0,0,0,0,0,0.30781758957654726,0.30781758957654726
189,0,189,0,425,0,0,0,0,0,0,0,0.30781758957654726,0.30781758957654726
189,0,190,0,425,0,0,0,0,0,0,0,0.3089430894308943,0.3073170731707317
186,0,190,1,422,0,0,0,0,0,0,0,0.31158238172920066,0.3034257748776509
189,0,189,0,424,0,0,0,0,0,0,0,0.3083197389885807,0.3083197389885807
188,0,189,0,427,0,0,0,0,0,0,0,0.3068181818181818,0.3051948051948052
189,0,188,0,424,0,0,0,0,0,0,0,0.30718954248366015,0.3088235294117647
186,0,188,0,419,0,0,0,0,0,0,0,0.30971993410214166,0.30642504118616143
187,0,187,0,420,0,0,0,0,0,0,0,0.30807248764415157,0.30807248764415157
