dUtime,dStime,dUser,dSystem,dIdle,dNice,dIowait,dIrq,dSoftirq,dSteal,dGuest,dGuest_nice,sys_usage,proc_usage
277,0,280,0,324,0,1,0,0,0,0,0,0.4628099173553719,0.4578512396694215
279,0,281,0,324,0,0,0,0,0,0,0,0.4644628099173554,0.46115702479338844
275,0,277,0,324,0,0,0,0,0,0,0,0.46089850249584025,0.45757071547420963
277,0,278,0,326,0,0,0,0,0,0,0,0.4602649006622517,0.4586092715231788
277,0,278,0,324,0,0,0,0,0,0,0,0.46179401993355484,0.4601328903654485
281,0,283,0,327,0,0,0,0,0,0,0,0.4639344262295082,0.460655737704918
280,0,279,0,326,0,0,0,0,0,0,0,0.46115702479338844,0.4628099173553719
277,0,278,0,324,0,0,0,0,0,0,0,0.46179401993355484,0.4601328903654485
278,0,279,0,324,0,0,0,0,0,0,0,0.4626865671641791,0.46102819237147596
279,0,280,0,326,0,0,0,0,0,0,0,0.46204620462046203,0.4603960396039604
282,0,282,0,329,0,0,0,0,0,0,0,0.46153846153846156,0.46153846153846156
278,0,280,0,324,0,0,0,0,0,0,0,0.46357615894039733,0.4602649006622517
280,0,279,0,326,0,0,0,0,0,0,0,0.46115702479338844,0.4628099173553719
278,0,280,0,325,0,0,0,0,0,0,0,0.4628099173553719,0.45950413223140496
281,0,282,0,329,0,0,0,0,0,0,0,0.46153846153846156,0.45990180032733224
278,0,278,0,325,0,0,0,0,0,0,0,0.46102819237147596,0.46102819237147596
281,0,280,0,329,0,0,0,0,0,0,0,0.45977011494252873,0.4614121510673235
278,0,281,0,325,0,0,0,0,0,0,0,0.4636963696369637,0.45874587458745875
277,0,278,0,324,0,0,0,0,0,0,0,0.46179401993355484,0.4601328903654485
278,0,278,0,326,0,0,0,0,0,0,0,0.4602649006622517,0.4602649006622517
279,0,280,0,325,0,0,0,0,0,0,0,0.4628099173553719,0.46115702479338844
277,0,278,0,323,0,0,0,0,0,0,0,0.46256239600665555,0.46089850249584025
279,0,279,0,325,0,0,0,0,0,0,0,0.46192052980132453,0.46192052980132453
278,0,278,0,324,0,0,0,0,0,0,0,0.46179401993355484,0.46179401993355484
277,0,279,0,326,0,0,0,0,0,0,0,0.46115702479338844,0.4578512396694215
277,0,280,1,321,0,0,0,0,0,0,0,0.46677740863787376,0.4601328903654485
278,0,279,0,325,0,0,0,0,0,0,0,0.46192052980132453,0.4602649006622517
282,0,281,0,327,0,0,0,0,0,0,0,0.4621710526315789,0.46381578947368424
281,0,282,0,330,0,0,0,0,0,0,0,0.46078431372549017,0.4591503267973856
279,1,282,1,325,0,0,0,0,0,0,0,0.4654605263157895,0.4605263157894737
281,0,282,0,329,0,0,0,0,0,0,0,0.46153846153846156,0.45990180032733224
278,0,281,0,323,0,0,0,0,0,0,0,0.4652317880794702,0.4602649006622517
277,0,278,0,326,0,0,0,0,0,0,0,0.4602649006622517,0.4586092715231788
277,0,280,0,324,0,0,0,0,0,0,0,0.46357615894039733,0.4586092715231788
279,0,279,0,328,0,0,0,0,0,0,0,0.4596375617792422,0.4596375617792422
278,0,280,1,326,0,0,0,0,0,0,0,0.46293245469522243,0.45799011532125206
277,0,279,0,324,0,0,0,0,0,0,0,0.4626865671641791,0.4593698175787728
279,0,281,0,323,0,0,0,0,0,0,0,0.4652317880794702,0.46192052980132453
282,0,282,0,328,0,0,0,0,0,0,0,0.46229508196721314,0.46229508196721314
277,0,278,0,324,0,0,0,0,0,0,0,0.46179401993355484,0.4601328903654485
278,0,279,0,326,0,0,0,0,0,0,0,0.46115702479338844,0.45950413223140496
274,0,279,0,321,0,0,0,0,0,0,0,0.465,0.45666666666666667
278,0,278,0,324,0,0,0,0,0,0,0,0.46179401993355484,0.46179401993355484
278,0,279,0,325,0,0,0,0,0,0,0,0.46192052980132453,0.4602649006622517
280,0,280,0,327,0,0,0,0,0,0,0,0.4612850082372323,0.4612850082372323
277,0,280,0,323,0,0,0,0,0,0,0,0.46434494195688225,0.4593698175787728
278,0,279,0,326,0,0,0,0,0,0,0,0.46115702479338844,0.45950413223140496
279,0,279,0,326,0,0,0,0,0,0,0,0.46115702479338844,0.46115702479338844
277,0,277,0,324,0,0,0,0,0,0,0,0.46089850249584025,0.46089850249584025
277,0,277,0,322,0,0,0,0,0,0,0,0.46243739565943237,0.46243739565943237
"x"
278.56,0.01,279.61,0.06,325.43,0,0.08,0,0,0,0,0,0.462127737470348,0.460309641291895
